payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
05/08/2025,38004,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We are requesting a payment of  $38,004 for the period April 23-May 6, 2025, on the Great Plains Health Insurance Exchange Navigator (GP HIEN) Program. The requested funds will be allocated as follows: &iquest; Personnel: $12,932 &iquest; Fringe Benefits: $3,426 &iquest; Travel: $2,203&iquest; Equipment: $0.00 &iquest; Supplies: $16,389 &iquest; Contractual/Subawards: $0.00 &iquest; Other: $3,054 &iquest; Indirect Costs: $0.00 We certify that all costs are allowable, allocable, reasonable, and necessary to meet the goals and objectives in accordance with the terms and conditions of the Notice of Award.   Other expense includes printing post cards and conferences.  The expenditures support day-to-day operations to meet the approved objectives:  Program staff will travel to community/site visits/events to host 2 events in, Eagle Butte, Fort Thompson, Flandreau, Lower Brule, Pine Ridge, Rosebud, Sisseton, McLaughlin, Wagner, Aberdeen, Pierre, and Sioux Falls; and to provide information and assistance on HIE choices, enrollment process, and Med","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",Great Plains Tribal Chairmen`s Health Board,
04/23/2025,37611,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of Payroll and Fringe Benefits,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
05/01/2025,36778.92,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Payment Request for Money Follows Person Grant MFP331091A. We are requesting a payment of $36,778.92 for the period of April 23 - 30, 2025. The requested funds will be allocated as follows:  Contractual: $36,778.92. These funds will support the following grant activities in the NoA: Reimburse payments made to individuals, businesses, nonprofits, and political subdivisions for medical services related moving eligible people back into the community.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",SOCIAL SERVICES SOUTH DAKOTA DEPARTMENT,
05/02/2025,36530.53,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of Spent Funds. To provide financial assistance to any State which is able and willing to determine through its State health agency or other appropriate State agency that providers and suppliers of health care services are in compliance with Federal regulatory health and safety standards and conditions of participation.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",NY ST DEPT OF HEALTH,
05/08/2025,36517.79,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"This award is for providing statewide outreach and enrollment assistance for Montanans enrolling in health insurance through the Federally-facilitated Marketplace (FFM) and providing health insurance literacy and support to help Montanans understand how to use their health insurance coverage, in compliance with the Affordable Care Act. Consistent with our approved budget for this grant, the requested funds will be used to pay for Personnel: $14,655.32, Travel: $483.78, Contractual $19,594.54, Other: $1,784.15. This payment is necessary to support the Primary Care Association’s approved scope of project. To the best of our knowledge, all expenses associated with this request are consistent with the budget submitted to and approved by CMS and are in accordance with the Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards. The project has been implemented and is being carried out as approved by CMS.","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.","MONTANA PRIMARY CARE ASSOCIATION, INC",
05/08/2025,36464.11,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Requesting Payroll and Program support payments for TITLE 18 NON-LONG TERM(NLTC)-HOSPICE, Grant #2505CA5CAA, Budget period 10/01/24-09/30/25,  Payment to Salary Cost-$36,464.11 for month of March 2025","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",California Dept of Public Health,
04/30/2025,34926.41,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement for the federal share of reasonable, allowable, and necessary expenses under the Money Follows the Person Rebalancing Demonstration, which supports rebalancing the long-term support system so individuals have a choice of where they live and receive services. Costs are associated with enhanced Medicaid FMAP for 12 months for qualified home and community-based services for each person transitioned from an institution to the community during the demonstration period.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",AR ST DIVISION OF AGING & ADULT SERVICES,
04/24/2025,34834.82,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"      Salary and Wages	 10,762.87 Program staff
      Budget - Fringe Benefits	 7,419.28 program staff
      Budget - Consultant Cost	 7,415.07 approved in workplan
      Budget - Equipment	 170.35 IT pro rata share of equipment
      Budget - Supplies	 177.89  to complete deliverables approved in workplan
      Budget - Travel	 -   0
      Budget - Other	 13,018.73 administrative & program specific overhead costs ","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.","NATIONAL INDIAN HEALTH BOARD, INC",
04/30/2025,33755.02,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,," 1,500.00 	1 MFP HOUSING - SECURITY DEPOS	4/19/2025 3:24	This assisted living facility charged a move in fee and the individual did not have a funding source to pay.
 545.00 	1 MFP HOUSING FOR L. ROSEBUD,	4/19/2025 3:24	This assisted living facility charged a move in fee and the individual did not have a funding source to pay.
 545.00 	1 MFP HOSING -  MOVE IN FEE FO	4/19/2025 3:24	This assisted living facility charged a move in fee and the individual did not have a funding source to pay.
 1,500.00 	1 MFP FAILED TRANSITION, PARTN	4/22/2025 1:14	When an individual is unable to complete a successful move into the community the regional transition coordinator receives partial payment for the activities performed. 
 Total: 4,090.00 			
			
 5,897.81 	QTR 3 COST ALLOC RUN SFY2025	4/24/2025 15:32	Cost Allocation transfer to Actuals for QE 3/31/25
 5,404.72 	QTR 3 COST ALLOC RUN SFY2025	4/24/2025 15:33	Cost Allocation transfer to Actuals for QE 3/31/25
 21,824.72 QTR 3 COST ALLOC RUN SFY2025	4/24/2025 15:37	Cost Allocation transfer to Actuals for QE 3/31/25
 194.84 	QTR 3 COST ALLOC RUN SFY2025	4/24/2025 15:45	Cost Allocation transfer to Actuals for QE 3/31/25			
 (9,619.89)	DPHHS Estimated Indirect Costs	4/24/2025 17:16	REVERSAL of ESTIND0125 Cost for January
 (11,708.94)	DPHHS Estimated Indirect Costs	4/24/2025 17:21	REVERSAL of ESTIND0225 Cost for February
 (11,708.97)	DPHHS Estimated Indirect Costs	4/24/2025 17:23	REVERSAL of ESTIND0325 Cost for March
 532.22 	APR 25 ESTIND	4/16/2025 13:14	Estimated Indirect Costs from 4/16/25 to 4/29/25
 532.22 	APR 25 ESTIND	4/17/2025 10:14	Estimated Indirect Costs from 4/16/25 to 4/29/25
 532.22 	APR 25 ESTIND	4/18/2025 10:17	Estimated Indirect Costs from 4/16/25 to 4/29/25
 532.22 	APR 25 ESTIND	4/21/2025 10:21	Estimated Indirect Costs from 4/16/25 to 4/29/25
 532.22 	APR 25 ESTIND	4/22/2025 10:30	Estimated Indirect Costs from 4/16/25 to 4/29/25
 532.22 	APR 25 ESTIND	4/23/2025 10:34	Estimated Indirect Costs from 4/16/25 to 4/29/25
 532.22 	APR 25 ESTIND	4/24/2025 10:19	Estimated Indirect Costs from 4/16/25 to 4/29/25
 532.22 	APR 25 ESTIND	4/25/2025 10:24	Estimated Indirect Costs from 4/16/25 to 4/29/25
 532.22 	APR 25 ESTIND	4/28/2025 10:18	Estimated Indirect Costs from 4/16/25 to 4/29/25
 532.22 	APR 25 ESTIND	4/29/2025 10:12	Estimated Indirect Costs from 4/16/25 to 4/29/25
 Total( (3,657.07)			
			
 1,086.53 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 660.19 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 165.25 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 57.84 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 462.02 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 12.95 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 46.58 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 93.57 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 906.43 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 184.50 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 11,499.11 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 17.77 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 8,074.42 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
 791.37 	PPE 4/18/25 YH1 ON-CYCLE	4/29/2025 9:14	Salary and Benefits for Pay Period that paid 4/30/25
Total: 24,058.53 			
","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.","PUBLIC HEALTH AND HUMAN SERVICES, MONTANA DEPARTMENT OF",
05/01/2025,33387.31,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"My apologies: I received three DOGE Payment Clarification emails this morning for Subaccount NAVCM0482A, and believed them to be in the order of the draw requests we submitted on 5/1/25; 5/5/25 and 5/6/25 - they were not. I already provided the information that should have been applied to this request in one of the earlier emails because the Grant Officer Feedback was very specific to subcontracted providers. I'm providing that information again, as it does apply to Civic Heart's 5/1/25 PMS draw request in the amount of $33,387.31. The draw request dated 5/1/2025 was submitted to cover the following Navigator subcontractor invoices: Boat People SOS ($9,090.90); Talent Yield Coalition ($5,833.33); The Normal Anomaly Initiative, Inc. ($6,250.00); BSP & Associates ($5,833.33); and Vida City Church Houston, A/G ($6,363.63). Also included in the total was $16.12 in Indirect Cost.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",CIVIC HEART COMMUNITY SERVICES,
