payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/29/2025,439856.17,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant [6B08TI083972-01M001] We are requesting a payment of $[439,856.17] for the period [01/01/2025-03/24/2025]. The requested funds will be allocated as follows: &bull; Personnel: $[0.00] &bull; Fringe Benefits: $[0.00] &bull; Travel: $[0.00] &bull; Equipment: $[0.00] &bull; Supplies: $[0.00] &bull; Contractual/Subawards: $[439,856.17] &bull; Other: $[0.00] &bull; Indirect Costs: $[0.00] These funds will support the following grant activities in the NoA: [SUD TREATMENT &amp; SA RECOVERY]. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",VA Dept of Behavioral Health and Developmental Services,
05/05/2025,438011.98,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"&quot;To respond to COVID pandemic impact on substance use issues. Same intended focus as the MHBG with some flexibilities and recommendations to focus on COVID related mental health issues. Fund First Episode Psychosis services, mental health crisis services. Federal law requires 10% to fund First Episode Psychosis (FEP) services and 5% to fund mental health crisis services. State law requires 25% to fund American Indian Tribes and nonprofit agencies providing services to American Indians. Other projects include school linked behavioral health services, family peer specialist, violence prevention mental health response, behavioral health family and community education grants for culturally specific communities, Enhanced Illness Management and Recovery (E-IMR) trainings, and increasing and supporting culturally specific providers.&quot;","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",MN ST DEPARTMENT OF HUMAN SERVICES,
04/30/2025,436613,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,March 2025 Contract Payments,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",ILLINOIS DEPT OF HUMAN SERVICES,
05/02/2025,436054.09,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"The Louisiana Department of Health attests that the payment requested in the amount of $436,054.09 is for activities complete on or before the end of the project period of March 24,2025. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.","HEALTH, LOUISIANA DEPARTMENT OF",
04/25/2025,431203,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Requesting reimbursement payment in the amount of 135938.80 for Partners Behavioral Health management, 222462.42 for Trillium Health Resources, 55083.86 for Vaya Health, 17718.00 for Alliance Behavioral health center. For unit cost reimbursement for child services. For the period ending April 2025. In accordance with allowable, allocable, reasonable and necessary expenses aligned in terms of the grant conditions of 23SM87732A","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
05/02/2025,427599.14,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"This funding supports a variety of youth and adult mental health services, including Program of Assertive Community Treatment for Youth, First Episode Psychosis Treatment, Community and School Therapeutic Support, Psych Residency Training, Homeless Supports, and Respite.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",MA ST DEPARTMENT OF MENTAL HEALTH,
05/08/2025,419898,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"The Mental Health Block Grant supports a number of contracted mental health treatment services, including respite and day services, as well as first episode psychosis programs for children and adults across the Commonwealth of MA.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",MA ST DEPARTMENT OF MENTAL HEALTH,
04/17/2025,416955.07,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"To support a continuum of prevention, intervention, treatment, and recovery services for mental health.","SAMHSA approves payment in line with the terms and conditions of the Notice of Award, 45 CFR Part 96, 45 CFR Part 75, and current Executive Orders. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered. ",TN ST DEPT OF MNTL HLTH and Substance Abuse Services ,
05/01/2025,411196,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Reimbursement for allowable grant expenditures/activities as outlined within grant application and federally approved grant award,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
04/30/2025,404346.54,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Approved be Wendy Pang, SAMHSA Grants Management Specialist. Funding is for the State of Ohio to carryout its obligation in administering the ARPA grant requirements. its obligation in administering the SOR grant requirements","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",OH ST DEPARTMENT OF MENTAL HEALTH,
04/21/2025,399564.81,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant [1B09SM089614-01] We are requesting a payment of $[399,564.81] for the period [Insert Time Period]. The requested funds will be allocated as follows: &bull; Personnel: $[0.00] &bull; Fringe Benefits: $[0.00] &bull; Travel: $[0.00] &bull; Equipment: $[0.00] &bull; Supplies: $[0.00] &bull; Contractual/Subawards: $[399,564.81] &bull; Other: $[0.00] &bull; Indirect Costs: $[0.00] These funds will support the following grant activities in the NoA: [MH ADULT SMI, MH CHILD ADOLESCENTS, MH YOUNG ADULT SMI, MH GERIATRIC SERVICES, MH PEER SERVICES, and MH CRISIS STABLIZATION]. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with 45 CvFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",VA Dept of Behavioral Health and Developmental Services,
04/29/2025,399464.15,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,&ldquo;Funding is for the State of Ohio to carry out its obligation in administering the MH block grant requirements.&rdquo;,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",OH ST DEPARTMENT OF MENTAL HEALTH,
04/25/2025,397951.28,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant 24TI87825A. We are requesting a payment of $397,951.28, for the period 10/01/2024 to 04/08/2025. The requested funds will be allocated as follows: • Travel: $129.00 • Contractual/Subawards: $383,589.28 • Indirect Costs: $14,233.00. These funds will support the following grant activities in the NoA: The expenditures are to provide resources for evidence based treatments, practices, and interventions for opioid use disorder and stimulant use disorders. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.													
													
													
													
													
","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.","Research Foundation For Mental Hygiene, Inc.",
05/06/2025,387826.13,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for Grant 23FG01211A. We are requesting a payment of $387,826.13 for the period March 2025. The requested funds will be allocated as follows: &bull; Contractual/Subawards: $387,826.13.  These funds will support the following grant activities in the NoA: Work directly with staff and consumers to efficiently and quickly place homeless consumers discharging from crisis/inpatient services into supported transitional housing. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.","Mental Health And Substance Abuse Services, Oklahoma De",
