billing_npi,provider_name,city,zip,provider_type,total_paid,total_claims,total_beneficiaries,cost_per_claim,cost_per_beneficiary,claims_per_beneficiary,months_active,unique_hcpcs_codes
1225048838,,,,,7418.39,142,138,52.24,53.76,1.0,3,4
1144232257,VALERIY CHERNOV,NORTH MIAMI,33161,NPI-1,7406.61,215,209,34.45,35.44,1.0,14,3
1003057407,LEGACY BEHAVIORAL HEALTH CENTER INC,BELLE GLADE,33430,NPI-2,7388.0,175,119,42.22,62.08,1.5,4,3
1801227046,"CENTER FOR ALCOHOL AND DRUG STUDIES, LLC.",LAKE WORTH,33467,NPI-2,7341.46,4907,2551,1.5,2.88,1.9,20,26
1326080938,MOHAMMAD T JAVED MD PA,GREENACRES,33463,NPI-2,7299.01,1367,920,5.34,7.93,1.5,48,2
1972579365,,,,,7223.67,999,950,7.23,7.6,1.1,18,4
1255457750,,,,,7218.3,364,356,19.83,20.28,1.0,5,5
1497870034,KURT BALLY,JUPITER,33477,NPI-1,7213.98,773,533,9.33,13.53,1.5,13,7
1083994479,,,,,7210.29,386,378,18.68,19.07,1.0,14,5
1588811533,,,,,7199.47,4951,3108,1.45,2.32,1.6,61,1
1134191836,,,,,7150.88,1995,1399,3.58,5.11,1.4,21,3
1609068196,,,,,7131.99,115,113,62.02,63.11,1.0,5,2
1629744420,,,,,7128.58,161,145,44.28,49.16,1.1,8,1
1295497774,,,,,7050.15,250,205,28.2,34.39,1.2,13,1
1811241003,,,,,7008.61,221,202,31.71,34.7,1.1,10,2
1316133408,,,,,6974.31,1209,1007,5.77,6.93,1.2,18,20
1487663860,,,,,6918.73,282,278,24.53,24.89,1.0,10,2
1013456144,,,,,6917.42,127,110,54.47,62.89,1.2,7,2
1952078495,,,,,6913.96,310,143,22.3,48.35,2.2,9,2
1093350415,BROOKE BUCHANAN,FORT LAUDERDALE,33308,NPI-1,6910.98,119,118,58.08,58.57,1.0,5,2
1346734944,AMERICAN ARTHRITIS & RHEUMATOLOGY ASSOCIATES - AZ PLLC,SURPRISE,85378,NPI-2,6898.48,135,121,51.1,57.01,1.1,4,1
1982141537,,,,,6889.36,203,190,33.94,36.26,1.1,11,3
1487654042,,,,,6884.5,3118,2020,2.21,3.41,1.5,8,7
1356399539,,,,,6852.0,223,193,30.73,35.5,1.2,10,2
1336631480,,,,,6844.89,102,94,67.11,72.82,1.1,3,3
1922721141,,,,,6842.25,102,99,67.08,69.11,1.0,6,1
1114977428,,,,,6823.75,169,121,40.38,56.39,1.4,6,2
1538309323,PATRICIA BAILEY,COLUMBUS,43215,NPI-1,6801.21,84,39,80.97,174.39,2.2,2,1
1821627639,,,,,6788.73,260,151,26.11,44.96,1.7,2,3
1417924424,,,,,6773.41,181,177,37.42,38.27,1.0,9,1
1770989683,,,,,6735.8,31165,12050,0.22,0.56,2.6,16,10
1669615894,,,,,6735.66,13,13,518.13,518.13,1.0,1,1
1174915920,,,,,6697.5,136,24,49.25,279.06,5.7,2,1
1043657141,,,,,6690.75,30,13,223.03,514.67,2.3,1,1
1306414586,,,,,6666.58,71,63,93.9,105.82,1.1,4,1
1548205909,,,,,6660.95,231,136,28.84,48.98,1.7,5,3
1669616439,BREATHING DISORDER CENTERS LLC,GREENACRES,33463,NPI-2,6657.54,510,364,13.05,18.29,1.4,21,5
1801437041,PREMIER INTERVENTIONAL AND DIAGNOSTIC RADIOLOGY CORP,LAKE WORTH,33467,NPI-2,6610.33,309,249,21.39,26.55,1.2,16,1
1518201243,PALDEEP ATWAL,WEST PALM BEACH,33401,NPI-1,6605.11,52,49,127.02,134.8,1.1,4,1
1942595996,,,,,6603.03,208,38,31.75,173.76,5.5,3,2
1457816514,,,,,6591.04,112,97,58.85,67.95,1.2,3,3
1619160538,,,,,6570.64,2283,1680,2.88,3.91,1.4,48,5
1295737294,,,,,6567.21,503,492,13.06,13.35,1.0,13,6
1346534674,KELLY FOSTER,PALM SPRINGS,33461,NPI-1,6566.04,156,113,42.09,58.11,1.4,8,2
1881653822,,,,,6555.0,55,53,119.18,123.68,1.0,4,3
1558910141,NEARLA INTEGRATED HEALTHCARE SERVICES LLC,PALM BEACH GARDENS,33410,NPI-2,6530.87,560,385,11.66,16.96,1.5,22,4
1659754919,FREDERICK LABORDE,FORT LAUDERDALE,33309,NPI-1,6486.25,450,95,14.41,68.28,4.7,4,4
1164833117,EMMANUEL BERCHMANS,CLEARWATER,33756,NPI-1,6466.87,307,306,21.06,21.13,1.0,12,4
1770587511,,,,,6443.34,112,101,57.53,63.8,1.1,6,2
1164762662,,,,,6421.99,312,175,20.58,36.7,1.8,3,2
1336251172,"BIO-MEDICAL APPLICATIONS OF FLORIDA, INC.",BOYNTON BEACH,33436,NPI-2,6416.8,127,12,50.53,534.73,10.6,1,1
1356366991,,,,,6388.45,85,83,75.16,76.97,1.0,4,4
1902047210,"ACTION PHYSICAL THERAPY, LLC",BOYNTON BEACH,33436,NPI-2,6381.23,562,143,11.35,44.62,3.9,6,3
1285252353,ASSURE HEALTH MEDICAL GROUP PA,LAUDERDALE LAKES,33319,NPI-2,6379.59,6355,6022,1.0,1.06,1.1,17,9
1659375673,,,,,6365.01,55,53,115.73,120.09,1.0,3,1
1982688230,,,,,6349.26,486,442,13.06,14.36,1.1,13,8
1194883835,,,,,6330.0,946,911,6.69,6.95,1.0,8,9
1306589544,,,,,6302.33,219,219,28.78,28.78,1.0,12,2
1710444583,,,,,6299.18,87,39,72.4,161.52,2.2,3,1
1063979730,,,,,6292.85,1153,661,5.46,9.52,1.7,13,3
1720650468,"COMPASS HEALTH SYSTEMS, P.A.",BOYNTON BEACH,33437,NPI-2,6180.0,103,101,60.0,61.19,1.0,2,1
1750982419,BEHAVIOR SOLUTION SERVICES CORP,WEST PALM BEACH,33411,NPI-2,6115.05,38,12,160.92,509.59,3.2,1,1
1205143369,CHRISTINE BOYER,FALL RIVER,02721,NPI-1,6114.48,94,87,65.05,70.28,1.1,5,2
1871961805,,,,,6096.0,53,28,115.02,217.71,1.9,2,1
1386680932,,,,,6086.61,439,427,13.86,14.25,1.0,16,4
1952333460,,,,,6080.51,38,37,160.01,164.34,1.0,3,1
1093138851,,,,,6066.47,73,65,83.1,93.33,1.1,3,4
1386656304,,,,,6059.37,1816,1398,3.34,4.33,1.3,39,1
1720525173,"ATLANTIC COASTAL MEDICAL SUPPLIES,LLC",WEST PALM BEACH,33407,NPI-2,6039.69,240,147,25.17,41.09,1.6,7,6
1518116268,ADAM CHERRY,GREENACRES,33463,NPI-1,6019.14,222,218,27.11,27.61,1.0,6,2
1841678141,,,,,6016.84,350,93,17.19,64.7,3.8,5,2
1902090202,ADDISON MIZNER MEDICAL LLC,BOCA RATON,33432,NPI-2,5963.93,360,275,16.57,21.69,1.3,18,2
1710684857,,,,,5906.74,276,153,21.4,38.61,1.8,9,3
1932542057,TANGELIA CATO,GREENACRES,33463,NPI-1,5904.0,123,40,48.0,147.6,3.1,3,1
1619143120,,,,,5902.7,275,224,21.46,26.35,1.2,9,2
1750541793,,,,,5893.37,536,323,11.0,18.25,1.7,21,1
1053358903,,,,,5880.44,107,94,54.96,62.56,1.1,4,3
1932151461,,,,,5854.92,372,336,15.74,17.43,1.1,12,3
1508199266,"ADVANCED ANESTHESIA OF PALM BEACH COUNTY, PA",LAKE WORTH,33449,NPI-2,5851.69,29,26,201.78,225.07,1.1,2,1
1831500404,,,,,5832.07,308,297,18.94,19.64,1.0,3,7
1720082753,"ALLERGY ASSOCIATES OF THE PALM BEACHES, P.A.",NORTH PALM BEACH,33408,NPI-2,5815.36,65,60,89.47,96.92,1.1,3,3
1568045045,,,,,5811.49,4347,3534,1.34,1.64,1.2,2,33
1982983425,,,,,5796.35,106,103,54.68,56.28,1.0,3,3
1548322720,,,,,5793.24,150,40,38.62,144.83,3.8,3,1
1750803888,,,,,5786.08,1042,551,5.55,10.5,1.9,25,5
1255688065,,,,,5771.14,452,448,12.77,12.88,1.0,6,7
1134477532,,,,,5761.34,127,90,45.36,64.01,1.4,1,5
1013036219,,,,,5691.57,335,136,16.99,41.85,2.5,8,4
1407913338,,,,,5661.38,609,592,9.3,9.56,1.0,16,6
1629164611,THOMAS BYRNE,BELLEVILLE,62226,NPI-1,5648.03,166,149,34.02,37.91,1.1,6,4
1831332519,HETEL BHAKTA,LAKE WORTH,33467,NPI-1,5646.5,334,295,16.91,19.14,1.1,11,6
1881632818,,,,,5644.45,102,50,55.34,112.89,2.0,3,1
1639427883,,,,,5643.17,1943,1508,2.9,3.74,1.3,50,4
1689901688,,,,,5633.14,2803,1581,2.01,3.56,1.8,27,10
1003904095,,,,,5627.5,212,178,26.54,31.62,1.2,10,5
1659884104,,,,,5621.32,254,254,22.13,22.13,1.0,1,8
1407938111,,,,,5604.07,152,131,36.87,42.78,1.2,7,3
1922758663,LA EDAD DE ORO ABA THERAPY CORP,PALM SPRINGS,33461,NPI-2,5589.27,39,12,143.31,465.77,3.2,1,1
1396131843,STEPHEN FERRARESI,NASHUA,03060,NPI-1,5580.82,114,113,48.95,49.39,1.0,6,3
1669429577,,,,,5577.29,77,67,72.43,83.24,1.1,5,1
1588890065,,,,,5575.74,108,51,51.63,109.33,2.1,3,2
1982850699,,,,,5560.78,53,53,104.92,104.92,1.0,4,2
1215215553,,,,,5532.73,100,73,55.33,75.79,1.4,2,3
1083266761,,,,,5515.67,2090,1725,2.64,3.2,1.2,33,8
1497451983,PEDIATRIC DREAM CARE PA,PALM SPRINGS,33461,NPI-2,5513.55,335,280,16.46,19.69,1.2,8,4
1053392233,,,,,5509.31,33,33,166.95,166.95,1.0,1,2
1427627652,,,,,5503.93,57,51,96.56,107.92,1.1,4,3
1790926616,LUIS E OTERO MD PA,PALM SPRINGS,33461,NPI-2,5493.77,2278,953,2.41,5.76,2.4,22,7
1376606798,,,,,5481.04,244,104,22.46,52.7,2.3,4,1
1285871665,,,,,5476.47,238,177,23.01,30.94,1.3,9,1
1073122230,,,,,5473.31,56,14,97.74,390.95,4.0,1,1
1336446525,,,,,5460.0,112,91,48.75,60.0,1.2,1,1
1609162478,,,,,5453.77,330,329,16.53,16.58,1.0,8,6
1477977056,CHARLES ROBERTSON,TEQUESTA,33469,NPI-1,5447.3,88,25,61.9,217.89,3.5,2,1
1891762910,,,,,5395.52,1391,849,3.88,6.36,1.6,43,5
1467040519,,,,,5362.95,274,209,19.57,25.66,1.3,8,6
1831299767,RUEL STOESSEL,PALM BEACH GARDENS,33410,NPI-1,5355.81,62,46,86.38,116.43,1.3,1,3
1760825681,,,,,5339.79,71,24,75.21,222.49,3.0,2,1
1154860963,,,,,5296.56,33,32,160.5,165.52,1.0,2,1
1538742317,TAMPA GENERAL PROVIDER NETWORK INC,PALM SPRINGS,33461,NPI-2,5265.03,349,265,15.09,19.87,1.3,15,3
1811074537,,,,,5240.29,81,64,64.69,81.88,1.3,3,1
1205886223,,,,,5230.74,880,576,5.94,9.08,1.5,7,8
1538360425,,,,,5230.37,63,43,83.02,121.64,1.5,2,2
1245689835,ATTA & ZAAS. LLC,RIVIERA BEACH,33404,NPI-2,5220.39,1796,403,2.91,12.95,4.5,12,2
1639271323,,,,,5219.95,65,52,80.31,100.38,1.2,3,2
1629236484,,,,,5202.89,1090,1011,4.77,5.15,1.1,45,3
1215941182,,,,,5196.82,73,68,71.19,76.42,1.1,5,2
1760456172,,,,,5151.65,36,32,143.1,160.99,1.1,2,1
1811062763,,,,,5100.45,76,71,67.11,71.84,1.1,4,2
1013585983,BRIANCA SPENCE,BELLE GLADE,33430,NPI-1,5067.6,64,40,79.18,126.69,1.6,1,1
1205163250,,,,,5024.26,851,661,5.9,7.6,1.3,17,14
1831183607,,,,,5017.4,146,137,34.37,36.62,1.1,5,2
1275966889,,,,,4998.57,128,26,39.05,192.25,4.9,1,2
1972670875,,,,,4988.67,56,54,89.08,92.38,1.0,4,2
1265485270,,,,,4967.18,79,76,62.88,65.36,1.0,6,3
1760053128,,,,,4962.91,89,84,55.76,59.08,1.1,5,2
1386190288,,,,,4949.95,56,24,88.39,206.25,2.3,2,1
1952409963,,,,,4933.59,128,79,38.54,62.45,1.6,6,1
1104274596,,,,,4921.68,24,24,205.07,205.07,1.0,1,1
1740298801,LILLITSY CONLEY,LAKE WORTH,33467,NPI-1,4891.98,51,17,95.92,287.76,3.0,1,1
1265689111,,,,,4877.91,90,79,54.2,61.75,1.1,3,2
1821071960,,,,,4860.69,190,92,25.58,52.83,2.1,7,2
1235231465,,,,,4846.44,296,92,16.37,52.68,3.2,6,1
1639197395,,,,,4808.79,58,51,82.91,94.29,1.1,3,1
1982654497,,,,,4783.1,56,41,85.41,116.66,1.4,2,3
1265775209,"FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE, LLC",PALM SPRINGS,33461,NPI-2,4727.29,558,377,8.47,12.54,1.5,18,2
1568171957,,,,,4724.4,29,12,162.91,393.7,2.4,1,1
1033102447,GABRIEL GONZALEZ,LOXAHATCHEE,33470,NPI-1,4700.86,55,47,85.47,100.02,1.2,3,1
1407953706,,,,,4700.17,178,175,26.41,26.86,1.0,4,3
1912900168,,,,,4690.12,209,208,22.44,22.55,1.0,3,8
1427030774,,,,,4667.98,187,181,24.96,25.79,1.0,3,7
1013253954,CARDIOLOGY AND FITNESS MEDICINE LLC,DELRAY BEACH,33484,NPI-2,4655.38,490,158,9.5,29.46,3.1,12,5
1386689487,,,,,4639.1,125,121,37.11,38.34,1.0,5,1
1316291164,,,,,4587.22,2268,1920,2.02,2.39,1.2,27,15
1073785044,,,,,4568.03,1906,1615,2.4,2.83,1.2,10,4
1750887584,,,,,4559.15,811,415,5.62,10.99,2.0,21,4
1770912693,,,,,4541.28,961,890,4.73,5.1,1.1,9,10
1619557394,,,,,4480.0,28,14,160.0,320.0,2.0,1,1
1992472468,KAYLIN BOAS,LAKE WORTH,33467,NPI-1,4480.0,60,24,74.67,186.67,2.5,2,1
1790718229,,,,,4463.41,57,57,78.31,78.31,1.0,2,3
1245928407,ASTHMA & ALLERGY ASSOCIATES OF FL PA,BOCA RATON,33428,NPI-2,4420.84,105,68,42.1,65.01,1.5,1,4
1639746712,JOSHUA ALDRIN,PALM SPRINGS,33461,NPI-1,4385.0,246,233,17.83,18.82,1.1,8,4
1811732019,GWENDOLYNN BASDEN,LAKE WORTH,33467,NPI-1,4369.7,122,51,35.82,85.68,2.4,3,1
1760770895,,,,,4329.36,64,12,67.65,360.78,5.3,1,1
1861603391,,,,,4303.95,67,67,64.24,64.24,1.0,2,1
1558918813,,,,,4279.54,729,517,5.87,8.28,1.4,24,2
1447207378,,,,,4263.2,43,43,99.14,99.14,1.0,3,2
1285637066,,,,,4251.19,379,290,11.22,14.66,1.3,16,1
1952538167,PRIME MD LLC,WELLINGTON,33414,NPI-2,4240.56,3278,2893,1.29,1.47,1.1,11,15
1801474598,,,,,4230.42,48,42,88.13,100.72,1.1,3,1
1013360320,SURGICATH LLC,PALM BEACH GARDENS,33410,NPI-2,4162.45,13,12,320.19,346.87,1.1,1,1
1043284425,LEROY CHARLES,LOXAHATCHEE,33470,NPI-1,4156.65,156,115,26.65,36.14,1.4,8,2
1851324404,CORA HEALTH SERVICES INC,DELRAY BEACH,33484,NPI-2,4153.25,72,25,57.68,166.13,2.9,2,1
1467099622,,,,,4150.98,550,254,7.55,16.34,2.2,8,3
1619280591,,,,,4149.14,88,40,47.15,103.73,2.2,3,1
1104802354,,,,,4140.36,103,103,40.2,40.2,1.0,1,3
1780754507,,,,,4137.75,116,109,35.67,37.96,1.1,5,2
1457811598,,,,,4132.41,38,16,108.75,258.28,2.4,1,1
1114029170,WILLIAM STATEN,LANTANA,33462,NPI-1,4099.13,279,247,14.69,16.6,1.1,5,5
1205270576,DEVINE CARE PLUS LLC,GREENACRES,33463,NPI-2,4094.75,158,12,25.92,341.23,13.2,1,1
1679592893,,,,,4083.08,31,31,131.71,131.71,1.0,2,1
1639438120,,,,,4038.6,32,12,126.21,336.55,2.7,1,1
1124078506,SERGE ALEXANDRE,DELRAY BEACH,33445,NPI-1,4024.88,863,813,4.66,4.95,1.1,8,8
1346745122,,,,,4022.55,170,93,23.66,43.25,1.8,7,3
1922645324,,,,,4021.21,269,213,14.95,18.88,1.3,10,2
1912166141,,,,,4020.0,24,24,167.5,167.5,1.0,2,1
1760552343,,,,,3997.01,56,15,71.38,266.47,3.7,1,1
1043269871,,,,,3985.49,14,13,284.68,306.58,1.1,1,1
1518097401,,,,,3972.17,176,163,22.57,24.37,1.1,9,4
1417238007,CAECILIA GARCIA-PEREZ,LOXAHATCHEE,33470,NPI-1,3944.39,185,180,21.32,21.91,1.0,6,6
1003476060,KAREN BEN-ELAZAR,DELRAY BEACH,33446,NPI-1,3920.22,463,446,8.47,8.79,1.0,4,8
1598923260,,,,,3918.87,1125,921,3.48,4.26,1.2,38,3
1013344332,,,,,3902.43,363,362,10.75,10.78,1.0,1,12
1932408143,,,,,3900.8,49,13,79.61,300.06,3.8,1,1
1073810289,"FLORIDA WOMAN CARE, LLC",WELLINGTON,33414,NPI-2,3881.2,3806,2320,1.02,1.67,1.6,11,11
1124189782,,,,,3871.62,49,49,79.01,79.01,1.0,2,2
1184693657,"ANESTHETIX OF LEXINGTON, PLLC",MORGANTON,28655,NPI-2,3855.21,3636,2610,1.06,1.48,1.4,19,8
1346579984,TREVOR CALDWELL,NORTH LAS VEGAS,89086,NPI-1,3794.3,41,41,92.54,92.54,1.0,2,2
1528018553,,,,,3763.5,149,132,25.26,28.51,1.1,6,1
1750342689,LESLIE DIAZ,NORTH PALM BEACH,33408,NPI-1,3759.72,221,24,17.01,156.66,9.2,2,1
1639574247,,,,,3739.35,74,74,50.53,50.53,1.0,5,1
1952546905,,,,,3738.51,410,389,9.12,9.61,1.1,14,5
1740822212,,,,,3726.85,35,34,106.48,109.61,1.0,2,1
1467107912,,,,,3712.5,38,38,97.7,97.7,1.0,3,1
1740574573,,,,,3709.37,162,51,22.9,72.73,3.2,4,1
1811297518,DIANA RAMIREZ,POMPANO BEACH,33062,NPI-1,3700.0,77,24,48.05,154.17,3.2,2,1
1740549260,,,,,3694.07,195,157,18.94,23.53,1.2,11,1
1487246807,,,,,3687.09,121,113,30.47,32.63,1.1,5,2
1689665499,,,,,3660.09,1409,1109,2.6,3.3,1.3,52,3
1861915670,,,,,3646.33,450,381,8.1,9.57,1.2,25,1
1871291476,"ETHOS PATHOLOGY, INC",LAKE WORTH,33463,NPI-2,3643.56,241,239,15.12,15.25,1.0,7,3
1558316604,,,,,3620.73,175,120,20.69,30.17,1.5,7,1
1194734798,,,,,3571.6,33,32,108.23,111.61,1.0,1,2
1366425274,,,,,3554.98,140,80,25.39,44.44,1.8,2,3
1649422726,,,,,3551.13,61,58,58.22,61.23,1.1,4,1
1699866301,DANIEL GOLDBERG,PALM SPRINGS,33461,NPI-1,3532.22,218,201,16.2,17.57,1.1,13,2
1972773661,CESAR FIGUEROA MD PA,DELRAY BEACH,33445,NPI-2,3531.82,1026,856,3.44,4.13,1.2,41,1
1962858308,NADIA PIERRE MD PA,LOXAHATCHEE,33470,NPI-2,3516.86,54,41,65.13,85.78,1.3,3,1
1821161175,ALEN FEURICH,GREENACRES,33463,NPI-1,3494.52,248,71,14.09,49.22,3.5,5,1
1124252333,,,,,3463.3,225,51,15.39,67.91,4.4,4,2
1427432715,,,,,3459.17,2472,1668,1.4,2.07,1.5,43,2
1457403594,,,,,3456.72,626,574,5.52,6.02,1.1,36,3
1255862439,,,,,3446.86,797,327,4.32,10.54,2.4,15,8
1588497572,DANIELA CANTOS MENDOZA,LAKE WORTH,33467,NPI-1,3434.52,62,27,55.4,127.2,2.3,2,1
1922440684,,,,,3432.18,28,28,122.58,122.58,1.0,1,1
1093986762,LEROY CHARLES MD PA,LOXAHATCHEE,33470,NPI-2,3425.76,92,86,37.24,39.83,1.1,6,2
1336784115,"MDA ANESTHESIA, LLC",BELLE GLADE,33430,NPI-2,3423.42,58,27,59.02,126.79,2.1,1,1
1346570546,,,,,3420.62,619,604,5.53,5.66,1.0,10,9
1922658921,,,,,3412.37,102,102,33.45,33.45,1.0,6,1
1386897551,"ANITA K REBHAN, BCBA, INC.",BOYNTON BEACH,33435,NPI-2,3409.95,53,12,64.34,284.16,4.4,1,1
1740249739,,,,,3393.19,102,100,33.27,33.93,1.0,7,4
1467611756,,,,,3392.42,41,12,82.74,282.7,3.4,1,1
1134151137,,,,,3382.36,97,45,34.87,75.16,2.2,3,2
1346598588,,,,,3375.57,1764,1229,1.91,2.75,1.4,47,2
1679173462,"BENCOSME CONSULTING, LLC",WELLINGTON,33414,NPI-2,3371.85,26,13,129.69,259.37,2.0,1,1
1083787055,,,,,3347.0,104,102,32.18,32.81,1.0,4,2
1528302866,,,,,3343.93,25,25,133.76,133.76,1.0,2,1
1134109747,,,,,3315.43,75,36,44.21,92.1,2.1,2,2
1477654945,,,,,3271.09,110,66,29.74,49.56,1.7,4,2
1609291996,,,,,3266.08,58,38,56.31,85.95,1.5,1,3
1205452109,,,,,3245.38,1031,777,3.15,4.18,1.3,14,9
1306354626,,,,,3226.8,67,25,48.16,129.07,2.7,2,2
1093239683,,,,,3219.25,129,113,24.96,28.49,1.1,3,4
1851344378,,,,,3212.42,16,15,200.78,214.16,1.1,1,1
1376546440,,,,,3197.52,261,27,12.25,118.43,9.7,2,1
1942360623,,,,,3177.77,183,171,17.36,18.58,1.1,3,6
1598758666,,,,,3169.55,123,76,25.77,41.7,1.6,5,1
1912581653,,,,,3137.89,481,165,6.52,19.02,2.9,5,2
1336618628,,,,,3135.95,73,72,42.96,43.55,1.0,3,3
1356351605,,,,,3130.73,762,446,4.11,7.02,1.7,21,2
1588231914,,,,,3129.91,43,43,72.79,72.79,1.0,2,2
1265807606,,,,,3108.98,56,12,55.52,259.08,4.7,1,1
1548532757,LILY WIEDRICH,LOXAHATCHEE,33470,NPI-1,3075.91,28,28,109.85,109.85,1.0,2,2
1891757480,CONCEPT EFL IMAGING CENTER LLC,LAKE WORTH,33461,NPI-2,3073.8,63,57,48.79,53.93,1.1,3,1
1720594401,GENTLEORTHOTICS LLC,PALM BEACH,33480,NPI-2,3072.17,193,116,15.92,26.48,1.7,3,3
1285096149,,,,,3062.8,27,26,113.44,117.8,1.0,2,1
1568579969,WILLIAM GEORGE,BOYNTON BEACH,33436,NPI-1,3055.57,257,247,11.89,12.37,1.0,14,3
1528195864,,,,,3033.84,96,48,31.6,63.21,2.0,2,2
1821314956,,,,,3031.28,405,115,7.48,26.36,3.5,6,5
1437873957,,,,,3022.33,322,278,9.39,10.87,1.2,3,7
1184967523,,,,,3015.81,79,76,38.17,39.68,1.0,4,3
1528579604,,,,,3006.03,73,68,41.18,44.21,1.1,4,2
1003866617,,,,,3003.51,62,48,48.44,62.57,1.3,4,2
1154638385,,,,,2972.9,35,12,84.94,247.74,2.9,1,1
1467108142,,,,,2969.31,127,95,23.38,31.26,1.3,4,3
1649847948,PEDIATRIX MEDICAL GROUP OF FLORIDA INC,LOXAHATCHEE,33470,NPI-2,2947.69,13,12,226.75,245.64,1.1,1,1
1972792216,,,,,2920.38,357,75,8.18,38.94,4.8,5,2
1720587447,,,,,2892.22,42,41,68.86,70.54,1.0,1,2
1184397861,,,,,2888.12,64,61,45.13,47.35,1.0,3,2
1992937635,MARIA ARTIGAS,DELRAY BEACH,33484,NPI-1,2887.14,152,99,18.99,29.16,1.5,6,2
1104870245,,,,,2885.27,114,69,25.31,41.82,1.7,1,5
1245774033,"ART FAMILY DENTISTRY, INC",WEST PALM BEACH,33411,NPI-2,2883.29,344,341,8.38,8.46,1.0,7,7
1134240922,,,,,2872.72,99,52,29.02,55.24,1.9,1,3
1609504729,,,,,2863.9,41,12,69.85,238.66,3.4,1,1
1689603987,,,,,2843.51,125,51,22.75,55.76,2.5,4,1
1164591954,,,,,2838.67,89,84,31.9,33.79,1.1,6,1
1538252226,,,,,2830.62,226,215,12.52,13.17,1.1,13,2
1649739996,SHELLY ATINE,LAKE WORTH,33463,NPI-1,2829.86,163,162,17.36,17.47,1.0,8,1
1447761101,,,,,2826.93,1161,759,2.43,3.72,1.5,35,3
1134673767,,,,,2819.37,133,65,21.2,43.37,2.0,3,4
1568170389,,,,,2800.35,22,12,127.29,233.36,1.8,1,1
1780928218,,,,,2789.5,122,120,22.86,23.25,1.0,2,4
1184796245,,,,,2747.55,14,14,196.25,196.25,1.0,1,1
1659314854,MEDICAL SPECIALISTS OF THE PALM BEACHES INC,ATLANTIS,33462,NPI-2,2736.1,313,220,8.74,12.44,1.4,16,1
1427565399,AIDS HEALTHCARE FOUNDATION,WEST PALM BEACH,33401,NPI-2,2723.25,456,392,5.97,6.95,1.2,18,5
1275640609,,,,,2685.84,69,62,38.93,43.32,1.1,2,3
1366117160,DANIEL DESHOMMES,PALM BEACH GARDENS,33410,NPI-1,2671.96,539,163,4.96,16.39,3.3,10,2
1336875202,,,,,2637.28,653,163,4.04,16.18,4.0,5,1
1972985257,,,,,2635.0,388,386,6.79,6.83,1.0,7,7
1821666959,,,,,2621.57,39,14,67.22,187.26,2.8,1,1
1396053096,,,,,2610.62,103,68,25.35,38.39,1.5,3,3
1457389033,,,,,2607.79,65,34,40.12,76.7,1.9,2,2
1508938614,,,,,2604.16,136,37,19.15,70.38,3.7,3,1
1104699149,,,,,2588.36,40,13,64.71,199.1,3.1,1,1
1700979465,,,,,2587.62,247,205,10.48,12.62,1.2,6,8
1811900392,CORY HAIMON DPM PA,BELLE GLADE,33430,NPI-2,2577.67,170,130,15.16,19.83,1.3,10,2
1073780730,,,,,2574.18,226,216,11.39,11.92,1.0,11,1
1558042358,,,,,2560.22,78,33,32.82,77.58,2.4,2,1
1497402333,WILLIAM POSNER DENTAL PA,NORTH PALM BEACH,33408,NPI-2,2526.23,80,80,31.58,31.58,1.0,3,2
1174962245,,,,,2516.16,107,27,23.52,93.19,4.0,2,1
1821107061,ANDREA COLTON,DELRAY BEACH,33484,NPI-1,2498.75,62,57,40.3,43.84,1.1,3,2
1932156767,,,,,2485.84,1235,802,2.01,3.1,1.5,42,2
1902040454,,,,,2485.6,579,541,4.29,4.59,1.1,4,7
1962193409,BRANDON BERLAND,BOCA RATON,33434,NPI-1,2473.33,67,26,36.92,95.13,2.6,1,2
1528568326,,,,,2470.94,92,51,26.86,48.45,1.8,2,2
1619927423,,,,,2470.79,93,68,26.57,36.34,1.4,5,3
1396775219,,,,,2454.57,155,85,15.84,28.88,1.8,3,2
1902645120,VALERIA ALFARO,PALM BEACH GARDENS,33410,NPI-1,2445.14,138,133,17.72,18.38,1.0,3,5
1174898829,,,,,2424.27,151,26,16.05,93.24,5.8,2,1
1356616247,ASCENT MEDICAL GROUP LLC,BOYNTON BEACH,33435,NPI-2,2392.83,13,13,184.06,184.06,1.0,1,1
1679660617,,,,,2380.68,29,25,82.09,95.23,1.2,2,1
1245836055,,,,,2380.68,115,56,20.7,42.51,2.1,4,2
1972557197,,,,,2368.4,44,34,53.83,69.66,1.3,2,1
1790795359,,,,,2364.93,85,85,27.82,27.82,1.0,1,5
1528226081,,,,,2355.89,782,560,3.01,4.21,1.4,26,1
1952816365,HEALTH CARE DISTRICT OF PALM BEACH COUNTY,RIVIERA BEACH,33418,NPI-2,2337.59,684,415,3.42,5.63,1.6,23,3
1114991973,,,,,2336.93,108,94,21.64,24.86,1.1,5,2
1699702027,MICHELE HOLLIS,WELLINGTON,33414,NPI-1,2330.1,41,41,56.83,56.83,1.0,3,2
1962031922,"FLORIDA HOSPITAL SPECIALIST, LLC",JUPITER,33477,NPI-2,2320.8,17,16,136.52,145.05,1.1,1,1
1831263771,,,,,2303.94,40,15,57.6,153.6,2.7,1,1
1851490379,ALLAIX PHILOGENE,BELLE GLADE,33430,NPI-1,2299.79,1556,1185,1.48,1.94,1.3,52,1
