payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
05/12/2025,41328.57,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Grant Number: 5NU58DP007125, Grant Name: Breast &amp; Cervical,  Budget Period: 6/30/24 - 6/29/25. Galt Staffing LLC and Authority Order-PCard during the timeframe 5/5/25-5/11/25","GMO recommends payment approval.
NJ",OK ST DEPARTMENT OF HEALTH,
05/04/2025,41327,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"•  Personnel  ($24,538)-Salary/Fringe for developing and training modules and coordinating NIOSH training activities. 
•  Staff Travel ($204)-Travel for program outreach and training sessions. 
•  Contractual ($13,072)-Contractor fees/travel for instructors training deliverables; Consulting services for training development and records management.
•  Supplies ($451)-Office supplies for staff working on grant project; cell phone/internet exps for grant activities; Staff training for grant compliance continuing education. 
•  Indirect ($3,062)-Indirect cost-8%.

Total is $41,327
","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,
05/05/2025,41265.73,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"1. CDC-RFA-PS25-0003 2. NU52PS910284 3. 01/25 - 12/25 4. Subcontractor payment to Work Quest for FY 25 temporary staff services owed in April 2025, Payments/Grants to City of San Antonio, City of Abilene, Cherokee County &amp; Galveston County for FY 25 TB-PC for reimbursement contracted services in January/February/March 2025 5. $40,538.33 category 4000 contractual, $727.40 category 2000 other.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",TX DEPT OF STATE HEALTH SERVICES,
04/24/2025,41223.06,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Personnel Costs - Salaries and benefits for key personnel in the amount of $28,641.81 from 1/1/2025 to 3/31/2025.

Professional Services - Evaluation services for Drug Free Community Support in the amount of $12,500.00.  Website content services to Maggie Reinhardt in the amount of $81.25.  All incurred between 1/1/2025 to 3/31/2025.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered","BARTON, COUNTY OF",
04/23/2025,41212.5,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Funding utilized for contractual services for key outreach activities for focused populations in Q3 for Just Say Something (Tobacco prevention efforts) and REEM GVL (all focus areas),CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award and Comp 2 approved budget narrative.,LIVEWELL GREENVILLE,
04/23/2025,41165.03,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"4/21/2025 expenditure, contractual service category and SALARIES AND BEN","
CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  
",FL ST DEPT OF HLTH,
05/01/2025,41128.39,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Request of funds for salaries and other administrative costs in compliance with the CMIA agreement between the State of Iowa and the US Department of the Treasury.,"GMO recommends payment approval. 
NJ",IA ST DEPARTMENT OF PUBLIC HEALTH,
04/25/2025,41125.08,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Requesting payment for NOFO: OE22-2203, Grant # NE110E000095. Budget period 12/01/2024 &ndash; 11/30/2025; Contractor COUNTY OF AMADOR PUBLIC HEALTH- $5,423.45, Contractor BUTTE COUNTY $35,701.63","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, reasonable, and consistent will result in disallowed costs and the funds will be recovered.",California Dept of Public Health,
05/08/2025,41068.48,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Y21306 BP 08/01/2021-07/31/2026 $ 31,039.89	Payroll Costs from 4/4 - 4/18 2025		 217.09 	Travel 		 $ 9,811.50	lnGenesis, Inc Contractual Services from 4/7 - 4/9 2025","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",PA ST DEPARTMENT OF PUBLIC HEALTH & HUMAN SERVICES,
04/28/2025,41003.13,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Contractual, Fringe Benefits, Indirect, Other, 3/1/2025 - 3/31/2025Personnel","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered",INDIANA STATE DEPARTMENT OF HEALTH,
04/25/2025,40996.57,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Costs Associated with NH75OT000046-21NH75OT000046C5-Virginia Beach Health Dept. Initiative to Address COVID-19 Health Gaps Among Populations at High-Risk: Supplies &amp; Materials, Contractual, Equipment &amp; Improvements","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, reasonable, and consistent will result in disallowed costs and the funds will be recovered.",VA ST DEPARTMENT OF HEALTH,
05/08/2025,40991,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Title: Innovative Immersive Technologies for Evidence-Based Violence Prevention Among College Students
Time Period: 4-1-2025 to 4-31-2025
Grant Number: R44CE003173-01

Justification Summary: In accordance with the terms and conditions for grant award R44CE003173-01 to develop, evaluate, and commercialize a virtual reality intervention to prevent violence among college students, we request reimbursement for approved items detailed below. This includes Payroll & Fringe for project staff, Contractual costs to George Mason University for questionnaire development;  Contractual costs for ECG to develop scripts for the virtual reality intervention modules; and a Consultant to review scripts for consistency with the preventive intervention.  

Personnel: for staff in accordance with the award terms and conditions
   Payroll: $7,969.23 
   Fringe: $1,434.46 
Contractual: $8,653.74 to George Mason University for questionnaire development 
Contractual: $15,000 to Entertainment Creative Group Productions, Inc. to develop scripts for the virtual reality modules of the preventive intervention 
Consultant: $255.00 to review scripts for consistency with the preventive intervention
","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",NATIONAL HEALTH PROMOTION ASSOCIATES,
05/05/2025,40909,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"For April services including labor and fringe costs, travel, milestone payments/ODCs and indirect costs","GMO recommends payment approval. 
NJ",Quality Health Associates of North Dakota,
05/01/2025,40891.41,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"The funding is for a Service Maintenance Agreement with a total cost of ($40,891.41).","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  


",HAWAII DEPARTMENT OF HEALTH,
04/29/2025,40891.38,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"This is to fund a scientific equipment maintenance agreement- Misc. Other Svcs: ($40,891.38)","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  ",HAWAII DEPARTMENT OF HEALTH,
05/08/2025,40859.02,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"CDC-RFA-PW-24-2400 NB01PW000036-01 10/01/23-09/30/2025. Nevada is requesting reimbursement in the amount of $40,859.02 for the period 04/14/25 - 05/04/25. Payment justification: Salaries and fringe (04/14/25-04/27/25). Subcontractor payments: Carson City, City Of, and Indirect. Summary total of the requested costs salary and fringe $29,053.49, Subcontractors $1,405.82, Indirect $10,399.71. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.",CDC approves based on Mandatory Program requirements,DIVISION OF CHILD AND FAMILY SERVICES,
05/08/2025,40823.83,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payment is for reimbursement of costs incurred and authorized to support and complete the approved project objectives for the time period of 04/08/2025 to 05/06/2025. We certify that these costs below are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award 21NU58DP007023C3.  Payments include Salary and Fringe - $4,090.05 - Indirect Cost 36,733.78.","GMO recommends payment approval. 
NJ",WA ST DEPARTMENT OF HEALTH,
05/02/2025,40810.57,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"The final expenditures totaling $95,600.58 occurred between March 28, 2025 and April 30, 2025 for travel and indirect obligations that are allowable in the grant’s project period","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",NY ST DEPT OF HEALTH,
05/05/2025,40747.29,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"State payroll expenses for the Epidemiology program from 3/31/2025 - 4/11/2025 $5,782.80. February 2025 contracts with Southeastern Louisiana Area Health Education Center $14,498.33","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.","LA ST DEPT OF HLTH & HOSPITALS, OFFICE OF PUBLIC HEALTH",
